continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Asia,World,04/10/2021,813961,5383,6844.286,19845,130,155.286,8291.44,54.834,69.72,202.152,1.324,1.582,0.75,,,,,,,,,54311296,297586,553.244,3.031,343831,3.502,0.0199,50.2,people tested,46969510,35355593,11613917,,1473387,982068,47.85,36.02,11.83,,10004,551089,0.561,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,05/10/2021,818324,4363,6812,19979,134,149,8335.884,44.444,69.391,203.517,1.365,1.518,0.74,,,,,,,,,54618740,307444,556.376,3.132,369067,3.76,0.0185,54.2,people tested,48155037,35933360,12221677,,1185527,1000285,49.05,36.6,12.45,,10189,537388,0.547,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,06/10/2021,822687,4363,6184.143,20098,119,142.857,8380.328,44.444,62.995,204.729,1.212,1.455,0.74,,,,,,,,,54921059,302319,559.455,3.08,367707,3.746,0.0168,59.5,people tested,49254925,36448527,12806398,,1099888,1012822,50.17,37.13,13.05,,10317,539924,0.55,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,07/10/2021,826837,4150,5154.571,20223,125,131.714,8422.602,42.274,52.507,206.002,1.273,1.342,0.74,,,,,,,,,55108805,187746,561.368,1.912,345407,3.518,0.0149,67,people tested,,,,,,1103337,,,,,11239,573899,0.585,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,08/10/2021,831643,4806,4847.286,20337,114,128.571,8471.559,48.956,49.377,207.164,1.161,1.31,0.74,,,,,,,,,55416974,308169,564.507,3.139,295768,3.013,0.0164,61,people tested,51968108,37725480,14242628,,,1187041,52.94,38.43,14.51,,12092,599012,0.61,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,09/10/2021,836134,4491,4704.571,20442,105,120.143,8517.306,45.748,47.923,208.233,1.07,1.224,0.74,,,,,,,,,55617772,200798,566.552,2.045,270965,2.76,0.0174,57.6,people tested,,,,,,1212275,,,,,12349,579470,0.59,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,10/10/2021,839662,3528,4440.571,20555,113,120,8553.245,35.938,45.234,209.384,1.151,1.222,0.75,,,,,,,,,55969267,351495,570.133,3.581,279365,2.846,0.0159,62.9,people tested,54279564,38698136,15581428,,,1254777,55.29,39.42,15.87,,12782,582277,0.593,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,11/10/2021,843281,3619,4188.571,20670,115,117.857,8590.11,36.865,42.667,210.556,1.171,1.201,0.76,,,,,,,,,56174649,205382,572.225,2.092,266193,2.712,0.0157,63.6,people tested,55229124,39088086,16141038,,949560,1179945,56.26,39.82,16.44,,12020,533213,0.543,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,12/10/2021,846230,2949,3986.571,20763,93,112,8620.15,30.04,40.609,211.503,0.947,1.141,0.76,,,,,,,,,56466729,292080,575.2,2.975,263998,2.689,0.0151,66.2,people tested,56330750,39837150,16493600,,1101626,1167959,57.38,40.58,16.8,,11897,557684,0.568,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,13/10/2021,849691,3461,3857.714,20869,106,110.143,8655.405,35.256,39.297,212.583,1.08,1.122,0.78,,,,,,,,,56806381,339652,578.66,3.46,269332,2.744,0.0143,69.8,people tested,57457092,40654892,16802200,,1126342,1171738,58.53,41.41,17.12,,11936,600909,0.612,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,14/10/2021,853842,4151,3857.857,20950,81,103.857,8697.69,42.284,39.298,213.408,0.825,1.058,0.79,,,,,,,,,57068367,261986,581.329,2.669,279937,2.852,0.0138,72.6,people tested,59003239,41811429,17191810,,1546147,1198818,60.1,42.59,17.51,,12212,674918,0.688,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,15/10/2021,857639,3797,3713.714,21043,93,100.857,8736.368,38.678,37.83,214.355,0.947,1.027,0.81,,,,,,,,,57279997,211630,583.485,2.156,266146,2.711,0.014,71.7,people tested,,,,,,1213354,,,,,12360,745054,0.759,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,16/10/2021,860860,3221,3532.286,21131,88,98.429,8769.179,32.811,35.982,215.252,0.896,1.003,0.83,,,,,,,,,57525421,245424,585.985,2.5,272521,2.776,0.013,77.2,people tested,61919937,44070286,17849651,,,1256586,63.07,44.89,18.18,,12800,836925,0.853,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,17/10/2021,864053,3193,3484.429,21194,63,91.286,8801.704,32.526,35.494,215.893,0.642,0.93,0.84,,,,,,,,,57727568,202147,588.044,2.059,251186,2.559,0.0139,72.1,people tested,63434180,45281937,18152243,,1514243,1307802,64.62,46.13,18.49,,13322,940543,0.958,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,18/10/2021,867221,3168,3420,21269,75,85.571,8833.975,32.271,34.838,216.657,0.764,0.872,0.86,,,,,,,,,,,,,252304,2.57,0.0136,73.8,people tested,64992488,46493751,18498737,,1558308,1394766,66.2,47.36,18.84,,14208,1057952,1.078,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,19/10/2021,870255,3034,3432.143,21344,75,83,8864.881,30.906,34.962,217.421,0.764,0.845,0.88,,,,,,,,,58153989,,592.388,,241037,2.455,0.0142,70.2,people tested,67083557,47997541,19086016,,2091069,1536115,68.33,48.89,19.44,,15648,1165770,1.188,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,20/10/2021,873901,3646,3458.571,21416,72,78.143,8902.021,37.14,35.231,218.155,0.733,0.796,0.91,,,,,,,,,58342779,188790,594.311,1.923,219485,2.236,0.0158,63.5,people tested,68809880,49352317,19457563,,1726323,1621827,70.09,50.27,19.82,,16521,1242489,1.266,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,21/10/2021,877537,3636,3385,21487,71,76.714,8939.059,37.038,34.481,218.878,0.723,0.781,0.93,,,,,,,,,58560149,217370,596.525,2.214,213112,2.171,0.0159,63,people tested,,,,,,1620901,,,,,16511,1206232,1.229,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,22/10/2021,881522,3985,3411.857,21543,56,71.429,8979.653,40.593,34.755,219.448,0.57,0.728,0.96,,,,,,,,,58792283,232134,598.89,2.365,216041,2.201,0.0158,63.3,people tested,71889209,51157792,20731417,,,1632517,73.23,52.11,21.12,,16630,1173848,1.196,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,23/10/2021,884895,3373,3433.571,21620,77,69.857,9014.012,34.359,34.976,220.233,0.784,0.712,0.98,,,,,,,,,58976825,184542,600.769,1.88,207343,2.112,0.0166,60.4,people tested,72929311,51883474,21045837,,1040102,1572768,74.29,52.85,21.44,,16021,1116170,1.137,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,24/10/2021,888940,4045,3555.286,21673,53,68.429,9055.216,41.205,36.216,220.773,0.54,0.697,1.01,,,,,,,,,59163726,186901,602.673,1.904,205165,2.09,0.0173,57.7,people tested,,,,,,1500810,,,,,15288,1031820,1.051,64.35,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,25/10/2021,892579,3639,3622.571,21738,65,67,9092.285,37.069,36.901,221.435,0.662,0.682,1.03,,,,,,,,,59316823,153097,604.233,1.56,196578,2.002,0.0184,54.3,people tested,74950393,53125886,,,,1422558,76.35,54.12,,,14491,947448,0.965,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,26/10/2021,896174,3595,3702.714,21802,64,65.429,9128.906,36.621,37.718,222.087,0.652,0.666,1.06,,,,,,,,,,,,,185258,1.887,0.02,50,people tested,75970872,53738466,,,1020479,1269616,77.39,54.74,,,12933,820132,0.835,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,27/10/2021,900585,4411,3812,21856,54,62.857,9173.839,44.933,38.831,222.637,0.55,0.64,1.09,,,,,,,,,59584770,,606.962,,177427,1.807,0.0215,46.5,people tested,77145612,54520772,,,1174740,1190819,78.58,55.54,,,12130,738351,0.752,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,28/10/2021,905477,4892,3991.429,21910,54,60.429,9223.671,49.833,40.659,223.187,0.55,0.616,1.11,,,,,,,,,59785860,201090,609.011,2.048,175102,1.784,0.0228,43.9,people tested,78940403,55578783,,,1794791,1227266,80.41,56.62,,,12502,760533,0.775,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,29/10/2021,910376,4899,4122,21966,56,60.429,9273.575,49.904,41.989,223.757,0.57,0.616,1.14,,,,,,,,,59953593,167733,610.719,1.709,165901,1.69,0.0248,40.2,people tested,80528570,56616780,,,1588167,1234194,82.03,57.67,,,12572,779855,0.794,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,30/10/2021,915603,5227,4386.857,22030,64,58.571,9326.82,53.245,44.687,224.409,0.652,0.597,1.16,,,,,,,,,60129489,175896,612.511,1.792,164666,1.677,0.0266,37.5,people tested,81375376,57044159,,,846806,1206581,82.89,58.11,,,12291,737241,0.751,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,31/10/2021,921122,5519,4597.429,22083,53,58.571,9383.039,56.219,46.832,224.949,0.54,0.597,1.18,,,,,,,,,60364437,234948,614.904,2.393,171530,1.747,0.0268,37.3,people tested,81929875,57332644,,,554499,1141432,83.46,58.4,,,11627,689709,0.703,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,01/11/2021,926720,5598,4877.286,22131,48,56.143,9440.064,57.024,49.683,225.438,0.489,0.572,1.19,,,,,,,,,60535102,170665,616.643,1.738,174040,1.773,0.028,35.7,people tested,83131464,58013895,,,1201589,1168724,84.68,59.1,,,11905,698287,0.711,68.98,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,02/11/2021,932357,5637,5169,22205,74,57.571,9497.485,57.421,52.654,226.192,0.754,0.586,1.21,,,,,,,,,60740162,205060,618.732,2.089,184195,1.876,0.0281,35.6,people tested,84090899,58449622,,,959435,1160004,85.66,59.54,,,11816,673022,0.686,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,03/11/2021,939463,7106,5554,22283,78,61,9569.871,72.386,56.576,226.987,0.795,0.621,1.22,,,,,,,,,61095672,355510,622.353,3.621,215843,2.199,0.0257,38.9,people tested,84884074,58807646,,,793175,1105495,86.47,59.9,,,11261,612411,0.624,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,04/11/2021,946043,6580,5795.143,22342,59,61.714,9636.898,67.027,59.032,227.588,0.601,0.629,1.23,,,,,,,,,61289134,193462,624.324,1.971,214753,2.188,0.027,37.1,people tested,86319808,59355699,,,1435734,1054201,87.93,60.46,,,10739,539559,0.55,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,05/11/2021,953547,7504,6167.286,22412,70,63.714,9713.338,76.44,62.823,228.301,0.713,0.649,1.24,,,,,,,,,61636443,347309,627.862,3.538,240407,2.449,0.0257,39,people tested,,,,,,1063098,,,,,10829,497682,0.507,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,06/11/2021,961038,7491,6490.714,22470,58,62.857,9789.645,76.307,66.118,228.891,0.591,0.64,1.24,,,,,,,,,61898223,261780,630.528,2.667,252676,2.574,0.0257,38.9,people tested,89620701,60845405,,,,1177904,91.29,61.98,,,11999,543035,0.553,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,07/11/2021,968684,7646,6794.571,22531,61,64,9867.531,77.886,69.213,229.513,0.621,0.652,1.24,,,,,,,,,62212978,314755,633.735,3.206,264077,2.69,0.0257,38.9,people tested,,,,,,1283734,,,,,13077,577691,0.588,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,08/11/2021,976672,7988,7136,22598,67,66.714,9948.901,81.37,72.691,230.195,0.682,0.68,1.24,,,,,,,,,62456898,243920,636.219,2.485,274542,2.797,0.026,38.5,people tested,92211330,61907563,,,,1297124,93.93,63.06,,,13213,556238,0.567,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,09/11/2021,984805,8133,7492.571,22686,88,68.714,10031.748,82.847,76.323,231.092,0.896,0.7,1.24,,,,,,,,,62739785,282887,639.101,2.882,285660,2.91,0.0262,38.1,people tested,93962665,62806992,,,1751335,1410252,95.72,63.98,,,14366,622481,0.634,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,10/11/2021,992735,7930,7610.286,22765,79,68.857,10112.528,80.779,77.522,231.896,0.805,0.701,1.24,,,,,,,,,62976831,237046,641.516,2.415,268737,2.737,0.0283,35.3,people tested,,,,,,1482284,,,,,15099,633848,0.646,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,11/11/2021,1000897,8162,7836.286,22849,84,72.429,10195.67,83.142,79.825,232.752,0.856,0.738,1.24,,,,,,,,,63383732,406901,645.66,4.145,299228,3.048,0.0262,38.2,people tested,96557452,63682168,,,,1462521,98.36,64.87,,,14898,618067,0.63,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,12/11/2021,1009879,8982,8047.429,22930,81,74,10287.166,91.495,81.975,233.577,0.825,0.754,1.24,,,,,,,,,63675966,292234,648.637,2.977,291360,2.968,0.0276,36.2,people tested,97831758,64073710,,,1274306,1408786,99.66,65.27,,,14351,567594,0.578,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,13/11/2021,1018346,8467,8186.857,23018,88,78.286,10373.415,86.249,83.396,234.474,0.896,0.797,1.24,,,,,,,,,64055676,379710,652.505,3.868,308208,3.14,0.0266,37.6,people tested,98930571,64322087,,,1098813,1329981,100.78,65.52,,,13548,496669,0.506,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,14/11/2021,1026522,8176,8262.571,23082,64,78.714,10456.7,83.285,84.167,235.126,0.652,0.802,1.24,,,,,,,,,64276379,220703,654.753,2.248,294772,3.003,0.028,35.7,people tested,99751224,64467940,,,820653,1262173,101.61,65.67,,,12857,441637,0.45,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,15/11/2021,1035138,8616,8352.286,23183,101,83.571,10544.467,87.767,85.081,236.154,1.029,0.851,1.24,,,,,,,,,64476029,199650,656.787,2.034,288447,2.938,0.029,34.5,people tested,100862898,64767521,,,1111674,1235938,102.74,65.98,,,12590,408565,0.416,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,16/11/2021,1045397,10259,8656,23270,87,83.429,10648.971,104.504,88.175,237.041,0.886,0.85,1.24,,,,,,,,,64714626,238597,659.218,2.43,282120,2.874,0.0307,32.6,people tested,102030576,65222953,,,1167678,1152559,103.93,66.44,,,11741,345137,0.352,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,17/11/2021,1055246,9849,8930.143,23337,67,81.714,10749.298,100.327,90.967,237.723,0.682,0.832,1.25,,,,,,,,,64994812,280186,662.072,2.854,288283,2.937,0.031,32.3,people tested,103573065,65772961,,,1542489,1187572,105.51,67,,,12097,361197,0.368,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,18/11/2021,1065469,10223,9224.571,23476,139,89.571,10853.435,104.137,93.966,239.139,1.416,0.912,1.26,,,,,,,,,65195918,201106,664.12,2.049,258884,2.637,0.0356,28.1,people tested,,,,,,1214390,,,,,12370,349428,0.356,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,19/11/2021,1075094,9625,9316.429,23578,102,92.571,10951.48,98.045,94.902,240.178,1.039,0.943,1.27,,,,,,,,,65475964,280046,666.973,2.853,257143,2.619,0.0362,27.6,people tested,106543301,66483363,,,,1244506,108.53,67.72,,,12677,344236,0.351,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,20/11/2021,1084625,9531,9468.429,23685,107,95.286,11048.568,97.088,96.45,241.268,1.09,0.971,1.28,,,,,,,,,65702260,226296,669.278,2.305,235226,2.396,0.0403,24.8,people tested,107861131,66706890,,,1317830,1275794,109.87,67.95,,,12996,340686,0.347,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,21/11/2021,1094514,9889,9713.143,23761,76,97,11149.303,100.735,98.943,242.042,0.774,0.988,1.29,,,,,,,,,65891104,188844,671.202,1.924,230675,2.35,0.0421,23.7,people tested,108915813,66916471,,,1054682,1309227,110.95,68.16,,,13336,349790,0.356,67.13,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,22/11/2021,1104835,10321,9956.714,23951,190,109.714,11254.438,105.135,101.424,243.978,1.935,1.118,1.31,,,,,,,,,66125473,234369,673.589,2.387,235635,2.4,0.0423,23.7,people tested,110917609,67337689,,,2001796,1436387,112.99,68.59,,,14632,367167,0.374,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,23/11/2021,1143967,39132,14081.429,24118,167,121.143,11653.057,398.619,143.441,245.679,1.701,1.234,1.33,,,,,,,,,66370020,244547,676.08,2.491,236485,2.409,0.0595,16.8,people tested,112944634,67824005,,,2027025,1559151,115.05,69.09,,,15882,371579,0.379,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,24/11/2021,1155778,11811,14361.714,24243,125,129.429,11773.371,120.313,146.296,246.952,1.273,1.318,1.29,,,,,,,,,66686993,316973,679.309,3.229,241740,2.462,0.0594,16.8,people tested,114591610,68490909,,,1646976,1574078,116.73,69.77,,,16034,388278,0.396,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,25/11/2021,1168228,12450,14679.857,24407,164,133,11900.193,126.822,149.537,248.623,1.671,1.355,1.25,,,,,,,,,,,,,256610,2.614,0.0572,17.5,people tested,116328185,68934236,,,1736575,1610000,118.5,70.22,,,16400,400868,0.408,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,26/11/2021,1181337,13109,15177.571,24544,137,138,12033.728,133.535,154.607,250.018,1.396,1.406,1.22,,,,,,,,,,,,,260204,2.651,0.0583,17.1,people tested,117691092,69309495,,,1362907,1592542,119.89,70.6,,,16222,403733,0.411,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,27/11/2021,1197404,16067,16111.286,24692,148,143.857,12197.395,163.667,164.118,251.526,1.508,1.465,1.2,,,,,,,,,,,,,271475,2.765,0.0593,16.8,people tested,118768386,69747303,,,1077294,1558179,120.98,71.05,,,15872,434345,0.442,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,28/11/2021,1210340,12936,16546.571,24882,190,160.143,12329.168,131.773,168.552,253.461,1.935,1.631,1.18,,,,,,,,,,,,,288097,2.935,0.0574,17.4,people tested,120644108,70958765,,,1875722,1675471,122.89,72.28,,,17067,577471,0.588,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,29/11/2021,1224110,13770,17039.286,25055,173,157.714,12469.437,140.269,173.571,255.224,1.762,1.607,1.16,,,,,,,,,,,,,298216,3.038,0.0571,17.5,people tested,122083464,71143392,,,1439356,1595122,124.36,72.47,,,16249,543672,0.554,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,30/11/2021,1238082,13972,13445,25252,197,162,12611.763,142.326,136.958,257.23,2.007,1.65,1.14,,,,,,,,,,,,,306880,3.126,0.0438,22.8,people tested,,,,,,1525634,,,,,15541,565934,0.576,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,01/12/2021,1252590,14508,13830.286,25448,196,172.143,12759.549,147.786,140.883,259.227,1.997,1.754,1.13,,,,,,,,,,,,,305198,3.109,0.0453,22.1,people tested,125164684,72427696,,,,1510439,127.5,73.78,,,15386,562398,0.573,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,02/12/2021,1266288,13698,14008.571,25658,210,178.714,12899.084,139.535,142.699,261.366,2.139,1.82,1.11,,,,,,,,,,,,,305198,3.109,0.0459,21.8,people tested,125955995,72731280,53224715,,791311,1375401,128.31,74.09,54.22,,14011,542435,0.553,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,03/12/2021,1280780,14492,14206.143,25858,200,187.714,13046.708,147.623,144.711,263.403,2.037,1.912,1.11,,,,,,,,,69433777,,707.289,,305198,3.109,0.0465,21.5,people tested,126846771,73155299,,,890776,1307954,129.21,74.52,,,13324,549401,0.56,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,04/12/2021,1294778,13998,13910.571,26061,203,195.571,13189.299,142.591,141.7,265.471,2.068,1.992,1.1,,,,,,,,,69698432,264655,709.985,2.696,299406,3.05,0.0465,21.5,people tested,,,,,,1224200,,,,,12470,503847,0.513,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,05/12/2021,1309092,14314,14107.429,26260,199,196.857,13335.109,145.81,143.706,267.498,2.027,2.005,1.1,,,,,,,,,69737261,38829,710.381,0.396,261354,2.662,0.054,18.5,people tested,127828796,73393169,,,,1026384,130.21,74.76,,,10455,347772,0.354,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,06/12/2021,1323683,14591,14224.714,26483,223,204,13483.74,148.632,144.901,269.77,2.272,2.078,1.09,,,,,,,,,69947142,209881,712.519,2.138,247737,2.524,0.0574,17.4,people tested,128675533,73663229,,,846737,941724,131.08,75.04,,,9593,359977,0.367,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,07/12/2021,1337523,13840,14205.857,26700,217,206.857,13624.722,140.982,144.708,271.98,2.21,2.107,1.09,,,,,,,,,70146808,199666,714.553,2.034,232661,2.37,0.0611,16.4,people tested,129408202,73899767,,,732669,826304,131.82,75.28,,,8417,302032,0.308,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
Asia,World,08/12/2021,1352122,14599,14218.857,26930,230,211.714,13773.435,148.713,144.841,274.323,2.343,2.157,1.09,,,,,,,,,70427988,281180,717.417,2.864,229230,2.335,0.062,16.1,people tested,129965296,74039917,,,557094,685802,132.39,75.42,,,6986,230317,0.235,68.52,98168829,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,,,,
